route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
"1004295345","4418_247734","4418_297906","Empoli","18190","1","1828213410"
"1004295345","4418_247735","4418_297947","Pontedera C.T.","18428","1","2012579366"
"1004295345","4418_247735","4418_297948","Pisa C.Le","18311","0","3038614917"
"1004295345","4418_247735","4418_297949","Firenze Smn","18409*18410","1","3577130723"
"1004295345","4418_247735","4418_297950","Firenze Smn","18419*18420","1","1751714015"
"1004295345","4418_247735","4418_297951","Pisa C.Le","18429","0","2804638094"
"1004295345","4418_247735","4418_297952","Pontedera C.T.","18434","1","440114965"
"1004295345","4418_247735","4418_297953","Livorno C.Le","18263","0","2041541862"
"1004295345","4418_247735","4418_297954","Firenze Smn","18262","1","1902494541"
"1004295345","4418_247735","4418_297955","Empoli","18257","0","3792425596"
"1004295345","4418_247735","4418_297956","Pisa C.Le","18303","0","3223097838"
"1004295345","4418_247735","4418_297957","La Spezia C.","18381*18382","0","2285329098"
"1004295345","4418_247735","4418_297958","Firenze Smn","18320","1","1872405686"
"1004295345","4418_247735","4418_297959","Firenze Smn","04040","1","2123731961"
"1004295345","4418_247735","4418_297960","Firenze Smn","04036","1","2594318687"
"1004295345","4418_247759","4418_297961","Pisa C.Le","18317","0","3223097838"
"1004295345","4418_247759","4418_297962","Pontedera C.T.","18436","1","440114965"
"1004295345","4418_247759","4418_297963","Firenze Smn","18421*18422","1","2459508222"
"1004295345","4418_247737","4418_297971","La Spezia C.","18365*18366","0","2285329098"
"1004295345","4418_247737","4418_297972","Pisa C.Le","18325","0","3223097838"
"1004295345","4418_247737","4418_297973","Firenze Smn","18401*18402","1","4084574207"
"1004295345","4418_247737","4418_297974","Pisa C.Le","18301","0","3223097838"
"1004295345","4418_247737","4418_297975","Firenze Smn","18280","1","1872405686"
"1004295345","4418_247737","4418_297976","La Spezia C.","18371*18372","0","2285329098"
"1004295345","4418_247737","4418_297977","Firenze Smn","04012","1","2657193920"
"1004295345","4418_247737","4418_297978","Empoli","18273","0","3105810833"
"1004295345","4418_247737","4418_297979","Firenze Smn","18258","1","1872405686"
"1004295345","4418_247737","4418_297980","Firenze Smn","18397*18398","1","4084574207"
"1004295345","4418_247737","4418_297981","Firenze Smn","18395*18396","1","1296221357"
"1004295345","4418_247737","4418_297982","Firenze Smn","18332","1","1872405686"
"1004295345","4418_247739","4418_298001","Firenze Smn","04020","1","2594318687"
"1004295345","4418_247739","4418_298002","Livorno C.Le","04033","0","2828777973"
"1004295345","4418_247739","4418_298003","Firenze Smn","04056","1","2123731961"
"1004295345","4418_247739","4418_298004","Firenze Smn","18272","1","3318072612"
"1004295345","4418_247739","4418_298005","Livorno C.Le","18437","0","1666035336"
"1004295345","4418_247739","4418_298006","Firenze Smn","18252","1","3318072612"
"1004295345","4418_247739","4418_298007","Livorno C.Le","04031","0","2673971951"
"1004295345","4418_247739","4418_298008","Firenze Smn","04042","1","2594318687"
"1004295345","4418_247739","4418_298009","Livorno C.Le","04017","0","2828777973"
"1004295345","4418_247739","4418_298010","Firenze Smn","04026","1","2594318687"
"1004295345","4418_247739","4418_298011","Livorno C.Le","18253","0","1087422025"
"1004295345","4418_247739","4418_298012","Livorno C.Le","04045","0","2673971951"
"1004295345","4418_247728","4418_298041","Firenze Smn","04016","1","759710388"
"1004295345","4418_247728","4418_298042","Firenze Smn","04014","1","1829013774"
"1004295345","4418_247728","4418_298043","Firenze Smn","04048","1","3083990345"
"1004295345","4418_247762","4418_298089","Firenze Smn","04062","1","2594318687"
"1004295345","4418_247762","4418_298090","Livorno C.Le","04013","0","2828777973"
"1004295345","4418_247743","4418_298091","Firenze Smn","04050","1","2594318687"
"1004295345","4418_247743","4418_298092","La Spezia C.","18383*18384","0","2285329098"
"1004295345","4418_247743","4418_298093","Livorno C.Le","18335","0","2828777973"
"1004295345","4418_247743","4418_298094","Firenze Smn","18316","1","2123731961"
"1004295345","4418_247743","4418_298095","Firenze Smn","18274","1","3318072612"
"1004295345","4418_247743","4418_298096","Pontremoli","18359*18360","0","397710259"
"1004295345","4418_247743","4418_298097","Livorno C.Le","18297","0","1087422025"
"1004295345","4418_247743","4418_298098","Firenze Smn","04024","1","2594318687"
"1004295345","4418_247729","4418_298099","Arezzo","06243*06244*06247","1","2870593689"
"1004295345","4418_247729","4418_298100","Sestri Levante","06158*06251*06222","0","2347566594"
"1004295345","4418_247763","4418_298101","Livorno C.Le","04041","0","2828777973"
"1004295345","4418_247765","4418_298104","Grosseto","04027","0","65975286"
"1004295345","4418_247765","4418_298105","Firenze Smn","18270","1","3427452110"
"1004295345","4418_247766","4418_298106","Livorno C.Le","04043","0","2828777973"
"1004295345","4418_247770","4418_298110","Piomb.Bin.Mare","04015","0","2734430847"
"1004295345","4418_247770","4418_298111","Campiglia M.Ma","18299","0","985490027"
"1004295345","4418_247770","4418_298112","Firenze Smn","19486","1","3565861494"
"1004295345","4418_247771","4418_298113","Orbetello","04039","0","4000564559"
"1004295345","4418_247773","4418_298116","Empoli","18261","0","3105810833"
"1004295345","4418_247773","4418_298117","Empoli","18181","0","2310606400"
"1004295345","4418_247773","4418_298118","Firenze Castello","18180","1","2089152729"
"1004295345","4418_247773","4418_298119","Firenze Smn","18330","1","2858250368"
"1004295345","4418_247774","4418_298120","Empoli","18187","0","954308453"
"1004295345","4418_247774","4418_298121","Firenze Castello","18188","1","4046626197"
"1004295345","4418_247774","4418_298122","Firenze Castello","18184","1","4046626197"
"1004295345","4418_247774","4418_298123","Empoli","18185","0","2310606400"
"1004295345","4418_247774","4418_298124","Empoli","18191","0","954308453"
"1004295345","4418_247774","4418_298125","Empoli","18271","0","3105810833"
"1004295345","4418_247774","4418_298126","Firenze Smn","18318","1","3993762913"
"1004295345","4418_247774","4418_298127","Firenze Castello","18182","1","2089152729"
"1004295345","4418_247774","4418_298128","Firenze Castello","18192","1","4046626197"
"1004295345","4418_247774","4418_298129","Empoli","18189","0","954308453"
"1004295345","4418_247774","4418_298130","Firenze Castello","18186","1","4046626197"
"1004295345","4418_247774","4418_298131","Empoli","18193","0","954308453"
"1004295345","4418_247777","4418_298134","Orbetello","06175","0","4000564559"
"1004295345","4418_247778","4418_298135","Orbetello","06177","0","2248380306"
"1004295345","4418_247779","4418_298136","Pontremoli","06089*06090","0","2377575112"
"1004295345","4418_247781","4418_298138","Firenze Smn","18411*18412","1","3577130723"
"1004295345","4418_247783","4418_298141","Firenze Smn","18423*18424","1","4084574207"
"1004295345","4418_247783","4418_298142","La Spezia C.","18377*18378","0","3904176788"
"1004295345","4418_247784","4418_298143","Firenze Smn","18298","1","752203639"
"1004295345","4418_247788","4418_298147","Firenze Smn","18300","1","752203639"
"1004295345","4418_247789","4418_298148","Firenze Smn","18306","1","2123731961"
"1004295345","4418_247789","4418_298149","La Spezia C.","18379*18380","0","3530049807"
"1004295345","4418_247791","4418_298151","Livorno C.Le","18321","0","2041541862"
"1004295345","4418_247792","4418_298152","Livorno C.Le","18333","0","545198677"
"1004295345","4418_247755","4418_298153","Pontremoli","18375*18376","0","1906410260"
"1004295345","4418_247755","4418_298154","Firenze Smn","18441*18442","1","1751714015"
"1004295345","4418_247796","4418_298158","Firenze Smn","18399*18400","1","4084574207"
"1004295345","4418_247757","4418_298163","La Spezia C.","18385*18386","0","2285329098"
"1004295345","4418_247801","4418_298164","Firenze Smn","18425*18426","1","2672583245"
"1004295345","4418_247804","4418_298168","Livorno C.Le","18337","0","1087422025"
"1004295345","4418_247804","4418_298169","Livorno C.Le","18339","0","1087422025"
"1004295345","4418_247745","4418_298170","Grosseto","18287","0","65975286"
"1004295345","4418_247805","4418_298171","Firenze Smn","19498","1","1004295345"
"1004295345","4418_247805","4418_298172","Firenze Smn","18324","1","2959980509"
"1004295345","4418_247746","4418_298173","Empoli","18331","0","2436164684"
"1004295345","4418_247746","4418_298174","Pisa C.Le","18319","0","3038614917"
"1004295345","4418_247806","4418_298175","Pisa C.Le","18277","0","1296295596"
"1004295345","4418_247807","4418_298176","Pisa C.Le","18435","0","2804638094"
"1004295345","4418_247807","4418_298177","Pontedera C.T.","18432","1","440114965"
"1004295345","4418_247808","4418_298178","Grosseto","18307","0","2570715901"
"1004295345","4418_247808","4418_298179","Piomb.Bin.Mare","18255","0","1286912217"
"1004295345","4418_247809","4418_298180","Pisa C.Le","18293","0","3223097838"
"1004295345","4418_247747","4418_298181","Firenze Smn","18314","1","1872405686"
"1004295345","4418_247747","4418_298182","Pisa C.Le","18315","0","3223097838"
"1004295345","4418_247811","4418_298185","Firenze Smn","18276","1","2801235102"
"1004295345","4418_247811","4418_298186","Follonica","18279","0","901361333"
"1004295345","4418_247812","4418_298187","Firenze Smn","18415*18416","1","1751714015"
"1004295345","4418_247813","4418_298188","Firenze Smn","18417*18418","1","828558876"
"1004295345","4418_247816","4418_298195","Pontremoli","18387*18388","0","2377575112"
"1004295345","4418_247816","4418_298196","Pontremoli","18363*18364","0","2377575112"
"1004295345","4418_247818","4418_298200","Firenze Smn","18407*18408","1","1740750147"
"1004295345","4418_247820","4418_298202","Firenze Smn","18413*18414","1","1751714015"
"1004295345","4418_247823","4418_298206","Pisa C.Le","18251","0","3223097838"
"1004295345","4418_247823","4418_298207","Firenze Smn","18250","1","2243013471"
"1004295345","4418_247826","4418_298210","Pontremoli","18389*18390","0","2377575112"
"1004295345","4418_247829","4418_298213","Pontremoli","18369*18370","0","2377575112"
"1004295345","4418_247831","4418_298215","La Spezia C.","18367*18368","0","2285329098"
"1004295345","4418_247833","4418_298217","Grosseto","18269","0","2431664798"
"1004295345","4418_247835","4418_298219","Firenze Smn","19488","1","2781441569"
"1004295345","4418_247838","4418_298222","Firenze Smn","18268","1","231171490"
"1004295345","4418_247841","4418_298226","Firenze Smn","18308","1","2302896690"
"1004295345","4418_247842","4418_298227","Orbetello","18265","0","2248380306"
"1004295345","4418_247731","4418_298229","Arezzo","19483*19484*19485","1","4095217689"
"1004295345","4418_247731","4418_298230","Sestri Levante","19480*19481*19482","0","2347566594"
"1004295345","4418_247845","4418_298233","Grosseto","18267","0","2431664798"
"1004295345","4418_247849","4418_298238","Campiglia M.Ma","18309","0","2343973144"
"1004295345","4418_247852","4418_298241","La Spezia C.","18373*18374","0","2285329098"
"1004295345","4418_247756","4418_298245","Firenze Smn","34061*34094","1","2284309456"
"1004295345","4418_247732","4418_298252","Livorno C.Le","19628*19627","0","36607028"
"1004295345","4418_247732","4418_298253","Livorno C.Le","19634*19635","0","36607028"
"1004295345","4418_247751","4418_298256","Pisa C.Le","04049","0","1110780084"
"1004295345","4418_247751","4418_298257","Firenze Smn","18312","1","2036289445"
"1004295345","4418_247751","4418_298258","Firenze Smn","18322","1","1872405686"
"1004295345","4418_247751","4418_298259","Firenze Smn","18264","1","30600122"
"1004295345","4418_247751","4418_298260","Firenze Smn","18403*18404","1","4084574207"
"1004295345","4418_247751","4418_298261","Viareggio","18357*18358","0","3843019880"
"1004295345","4418_247751","4418_298262","Firenze Smn","04058","1","2657193920"
"1004295345","4418_247751","4418_298263","Empoli","18291","0","2436164684"
"1004295345","4418_247751","4418_298264","La Spezia C.","18355*18356","0","3141222420"
"1004295345","4418_247751","4418_298265","Pisa C.Le","18313","0","3223097838"
"1011259294","4418_248277","4418_299683","Castelnuovo Gar.","06105*06022","0","1304367768"
"1011259294","4418_248250","4418_299684","Pisa C.Le","18602","0","3165813029"
"1011259294","4418_248250","4418_299685","Pisa C.Le","18574","0","3165813029"
"1011259294","4418_248250","4418_299686","Pontedera C.T.","18550","1","1959574694"
"1011259294","4418_248250","4418_299687","Pisa C.Le","18578","0","3165813029"
"1011259294","4418_248250","4418_299688","Pisa C.Le","18566","0","1658103302"
"1011259294","4418_248250","4418_299689","Pisa C.Le","18560","0","1658103302"
"1011259294","4418_248250","4418_299690","Pisa C.Le","18552","0","1658103302"
"1011259294","4418_248250","4418_299691","Pisa C.Le","18592","0","3165813029"
"1011259294","4418_248278","4418_299692","Castelnuovo Gar.","06134","0","3172641383"
"1011259294","4418_248278","4418_299693","Lucca","06119","1","731411305"
"1011259294","4418_248278","4418_299694","Castelnuovo Gar.","06161*06122","0","1096976852"
"1011259294","4418_248278","4418_299695","Fornaci Di Barga","06130","0","1412465000"
"1011259294","4418_248278","4418_299696","Castelnuovo Gar.","06165","0","4021934778"
"1011259294","4418_248278","4418_299697","Fornaci Di Barga","06126","0","1412465000"
"1011259294","4418_248278","4418_299698","Castelnuovo Gar.","06125*06102","0","2618132582"
"1011259294","4418_248278","4418_299699","Castelnuovo Gar.","06136","0","4021934778"
"1011259294","4418_248278","4418_299700","Pisa C.Le","06145*06112","1","182761300"
"1011259294","4418_248278","4418_299701","Pisa C.Le","06133*06166","1","182761300"
"1011259294","4418_248278","4418_299702","Lucca","06115","1","1655327677"
"1011259294","4418_248278","4418_299703","Lucca","06141","1","1655327677"
"1011259294","4418_248251","4418_299704","Lucca","18557","0","2602431826"
"1011259294","4418_248251","4418_299705","Pisa C.Le","18568","0","3165813029"
"1011259294","4418_248251","4418_299706","Pisa C.Le","18586","0","3165813029"
"1011259294","4418_248251","4418_299707","Pisa C.Le","18582","0","3165813029"
"1011259294","4418_248265","4418_299708","Pisa C.Le","18584","0","3165813029"
"1011259294","4418_248265","4418_299709","Pisa C.Le","18588","0","3165813029"
"1011259294","4418_248268","4418_299710","Minucciano P. C.","19206","0","2774222332"
"1011259294","4418_248268","4418_299711","Aulla Lunigiana","19196","0","3784200515"
"1011259294","4418_248268","4418_299712","Lucca","19211","1","2658773027"
"1011259294","4418_248279","4418_299738","Lucca","19199","1","3744146043"
"1011259294","4418_248279","4418_299739","Aulla Lunigiana","19212","1","1992882173"
"1011259294","4418_248279","4418_299740","Lucca","19209","1","2882618606"
"1011259294","4418_248279","4418_299741","Aulla Lunigiana","19204","0","2114515949"
"1011259294","4418_248255","4418_299745","La Spezia C.","03269","0","3008017325"
"1011259294","4418_248256","4418_299746","Pisa C.Le","18604","0","3165813029"
"1011259294","4418_248256","4418_299747","Pisa C.Le","18562","0","3165813029"
"1011259294","4418_248256","4418_299748","Pisa C.Le","18580","0","3165813029"
"1011259294","4418_248256","4418_299749","Lucca","18553","0","2602431826"
"1011259294","4418_248256","4418_299750","Pisa C.Le","18576","0","3165813029"
"1011259294","4418_248256","4418_299751","Pisa C.Le","18556","0","3263538996"
"1011259294","4418_248256","4418_299752","Pisa C.Le","18572","0","3263538996"
"1011259294","4418_248256","4418_299753","Pisa C.Le","18590","0","3165813029"
"1011259294","4418_248258","4418_299756","Livorno C.Le","18614*18615","1","2220054463"
"1011259294","4418_248258","4418_299757","Lucca","18616*18617","0","3133474024"
"1011259294","4418_248275","4418_299761","Pisa C.Le","18600","0","3165813029"
"1011259294","4418_248275","4418_299762","Lucca","06155","1","1655327677"
"1011259294","4418_248275","4418_299763","Pisa C.Le","18558","0","3263538996"
"1011259294","4418_248275","4418_299764","Lucca","06085","1","1092297474"
"1011259294","4418_248280","4418_299765","Fornaci Di Barga","06107*06024","0","2559969181"
"1011259294","4418_248281","4418_299766","Lucca","06103","1","2939497247"
"1011259294","4418_248282","4418_299768","Castelnuovo Gar.","06108","0","3123408892"
"1011259294","4418_248282","4418_299769","Lucca","06113","1","379669853"
"1011259294","4418_248282","4418_299770","Viareggio","06095*06014","1","2305146300"
"1011259294","4418_248282","4418_299771","Castelnuovo Gar.","06111*06028","0","672358019"
"1011259294","4418_248282","4418_299772","Castelnuovo Gar.","06128","0","3670420108"
"1011259294","4418_248282","4418_299773","Lucca","06127","1","394265311"
"1011259294","4418_248282","4418_299774","Castelnuovo Gar.","06099*06020","0","1074612144"
"1011259294","4418_248283","4418_299775","Fornaci Di Barga","06097*06018","0","1548913453"
"1011259294","4418_248284","4418_299776","Castelnuovo Gar.","06140","0","3670420108"
"1011259294","4418_248284","4418_299777","Lucca","06101","1","2731535123"
"1011259294","4418_248285","4418_299778","Pisa C.Le","06143*06110","1","1140045347"
"1011259294","4418_248285","4418_299779","Fornaci Di Barga","06128","0","1412465000"
"1011259294","4418_248285","4418_299780","Pisa C.Le","06127*06094","1","68566451"
"1011259294","4418_248285","4418_299781","Lucca","06113","1","1655327677"
"1011259294","4418_248286","4418_299782","Lucca","06109","1","1655327677"
"1011259294","4418_248286","4418_299783","Pisa C.Le","06091*06026","1","513820654"
"1011259294","4418_248286","4418_299784","Castelnuovo Gar.","06138","0","4021934778"
"1011259294","4418_248286","4418_299785","Pisa C.Le","06131*06098","1","182761300"
"1011259294","4418_248286","4418_299786","Pisa C.Le","06093*06012","1","2302122442"
"1011259294","4418_248287","4418_299789","Lucca","06121","1","571654650"
"1011259294","4418_248287","4418_299790","Castelnuovo Gar.","06132","0","3511749848"
"1011259294","4418_248287","4418_299791","Castelnuovo Gar.","06123*06030","0","2618132582"
"1011259294","4418_248287","4418_299792","Pisa C.Le","06167*06100","1","2032182074"
"1011259294","4418_248287","4418_299793","Castelnuovo Gar.","06163*06124","0","3159537023"
"1011259294","4418_248288","4418_299794","Castelnuovo Gar.","06137*06106","0","3940837127"
"1011259294","4418_248288","4418_299795","Pisa C.Le","06135*06104","1","182761300"
"1011259294","4418_248289","4418_299796","Pisa C.Le","06143*06110","1","2284708232"
"1011259294","4418_248290","4418_299797","Fornaci Di Barga","06147*06114","0","2559969181"
"1011259294","4418_248291","4418_299798","Castelnuovo Gar.","06149*06116","0","1304367768"
"1011259294","4418_248292","4418_299799","Pisa C.Le","18598","1","12180115"
"1011259294","4418_248293","4418_299800","Pisa C.Le","18610","0","3165813029"
"1011259294","4418_248270","4418_299801","Pisa C.Le","18564","0","3165813029"
"1011259294","4418_248294","4418_299802","Pisa C.Le","18570","0","3165813029"
"1011259294","4418_248295","4418_299803","Pisa C.Le","18596","1","12180115"
"1011259294","4418_248271","4418_299804","Pisa C.Le","19548","0","1658103302"
"1011259294","4418_248271","4418_299805","Pisa C.Le","19526","0","1658103302"
"1011259294","4418_248271","4418_299806","Piazza Al Serch.","19562","0","1313448406"
"1011259294","4418_248271","4418_299807","Aulla Lunigiana","19554","0","44780451"
"1011259294","4418_248271","4418_299808","Pisa C.Le","19510","0","3263538996"
"1011259294","4418_248271","4418_299809","Pisa C.Le","19550","0","3165813029"
"1011259294","4418_248271","4418_299810","Lucca","19601","1","2584385010"
"1011259294","4418_248271","4418_299811","Pisa C.Le","19568","0","3165813029"
"1011259294","4418_248271","4418_299812","Lucca","19225","1","1819379194"
"1011259294","4418_248271","4418_299813","Lucca","19141","1","1821078303"
"1011259294","4418_248272","4418_299814","Pisa C.Le","19564","0","3165813029"
"1011259294","4418_248272","4418_299815","Lucca","19189","0","2072842970"
"1011259294","4418_248272","4418_299816","Pisa C.Le","19534","0","3165813029"
"1011259294","4418_248272","4418_299817","Aulla Lunigiana","19552","0","3257721831"
"1011259294","4418_248272","4418_299818","Pisa C.Le","19518","0","3165813029"
"1011259294","4418_248272","4418_299819","Pisa C.Le","19540","0","3165813029"
"1011259294","4418_248272","4418_299820","Lucca","19517","0","2333786301"
"1011259294","4418_248272","4418_299821","Piazza Al Serch.","19578","0","2678644983"
"1011259294","4418_248272","4418_299822","Lucca","19227","1","2979753343"
"1011259294","4418_248272","4418_299823","Pisa C.Le","19520","0","3165813029"
"1011259294","4418_248272","4418_299824","Lucca","19519","0","2602431826"
"1011259294","4418_248272","4418_299825","Pisa C.Le","19516","0","3165813029"
"1011259294","4418_248272","4418_299826","Pisa C.Le","19546","0","3165813029"
"1011259294","4418_248272","4418_299827","Lucca","19521","0","2602431826"
"1011259294","4418_248272","4418_299828","Pisa C.Le","19536","0","3165813029"
"1011259294","4418_248267","4418_299829","Pisa C.Le","19598","0","3165813029"
"1011259294","4418_248273","4418_299830","Lucca","19527","0","2602431826"
"1011259294","4418_248273","4418_299831","Pisa C.Le","19538","0","3165813029"
"1011259294","4418_248273","4418_299832","Pisa C.Le","19557*19558","1","4058388714"
"1011259294","4418_248273","4418_299833","Pisa C.Le","19528","0","3165813029"
"1011259294","4418_248273","4418_299834","Pisa C.Le","19532","0","3165813029"
"1011259294","4418_248273","4418_299835","Lucca","19525","0","2602431826"
"1011259294","4418_248273","4418_299836","Lucca","19529","0","2602431826"
"1011259294","4418_248273","4418_299837","Aulla Lunigiana","19556","1","1992882173"
"1011259294","4418_248273","4418_299838","Pisa C.Le","19524","0","3165813029"
"1011259294","4418_248273","4418_299839","Lucca","19223","1","793632537"
"1011259294","4418_248273","4418_299840","Lucca","19217","1","1679730311"
"1011259294","4418_248273","4418_299841","Pisa C.Le","19530","0","3165813029"
"1011259294","4418_248273","4418_299842","Pisa C.Le","19512","0","3263538996"
"1011259294","4418_248273","4418_299843","Pisa C.Le","19566","0","1658103302"
"1011259294","4418_248274","4418_299858","Pisa C.Le","19522","0","1658103302"
"1011259294","4418_248300","4418_299863","Aulla Lunigiana","19145*19146","0","1696386038"
"1011259294","4418_248300","4418_299864","Piazza Al Serch.","19215","1","1515259698"
"1011259294","4418_248301","4418_299865","Aulla Lunigiana","19179*19180","0","213768132"
"1011259294","4418_248301","4418_299866","Aulla Lunigiana","19155*19156","0","354068694"
"1011259294","4418_248301","4418_299867","Pisa C.Le","19183*19184","1","3096415913"
"1011259294","4418_248302","4418_299868","Pisa C.Le","19147*19148","1","3053391722"
"1011259294","4418_248302","4418_299869","Lucca","19191","1","1655327677"
"1011259294","4418_248302","4418_299870","Pisa C.Le","19149*19150","1","2284708232"
"1011259294","4418_248304","4418_299872","Piazza Al Serch.","19187*19188","0","4073021253"
"1011259294","4418_248304","4418_299873","Aulla Lunigiana","19167*19168","0","1204482473"
"1011259294","4418_248304","4418_299874","Pisa C.Le","19161*19162","1","3115022742"
"1011259294","4418_248305","4418_299875","Aulla Lunigiana","19194","0","3784200515"
"1011259294","4418_248305","4418_299876","Lucca","19191","1","2930810932"
"1011259294","4418_248305","4418_299877","Aulla Lunigiana","19192","0","3784200515"
"1011259294","4418_248305","4418_299878","Pisa C.Le","19147*19148","1","3004894556"
"1011259294","4418_248307","4418_299880","Pisa C.Le","19169*19170","1","1099878577"
"1011259294","4418_248308","4418_299881","Pisa C.Le","19149*19150","1","395540252"
"1011259294","4418_248309","4418_299882","Pisa C.Le","19173*19174","1","2062430744"
"1011259294","4418_248309","4418_299883","Pisa C.Le","19151*19152","1","1011259294"
"1011259294","4418_248309","4418_299884","Aulla Lunigiana","19165*19166","0","3877272600"
"1011259294","4418_248309","4418_299885","Piazza Al Serch.","19185*19186","0","1543790391"
"1011259294","4418_248309","4418_299886","Pisa C.Le","19159*19160","1","2448269620"
"1011259294","4418_248311","4418_299888","Lucca","19197","1","3744146043"
"1011259294","4418_248311","4418_299889","Lucca","19195","1","1633671163"
"1011259294","4418_248311","4418_299890","Aulla Lunigiana","19208","0","63519647"
"1011259294","4418_248311","4418_299891","Piazza Al Serch.","19210","0","1396173773"
"1011259294","4418_248311","4418_299892","Piazza Al Serch.","19218","0","2678644983"
"1011259294","4418_248311","4418_299893","Aulla Lunigiana","19214","0","4003652026"
"1011259294","4418_248311","4418_299894","Piazza Al Serch.","19200","0","1396173773"
"1011259294","4418_248311","4418_299895","Lucca","19205","1","2538593800"
"1011259294","4418_248311","4418_299896","Lucca","19207","1","2596551026"
"1011259294","4418_248311","4418_299897","Aulla Lunigiana","19198","0","3784200515"
"1011259294","4418_248311","4418_299898","Aulla Lunigiana","19202","0","253639068"
"1011259294","4418_248311","4418_299899","Pisa C.Le","19175*19176","1","3188864646"
"1011259294","4418_248311","4418_299900","Piazza Al Serch.","19193","1","2239835665"
"1011259294","4418_248311","4418_299901","Piazza Al Serch.","19213","1","744974059"
"1011259294","4418_248311","4418_299902","Piazza Al Serch.","19220","0","1973890409"
"1011259294","4418_248313","4418_299905","Piazza Al Serch.","19216","0","705872875"
"1011259294","4418_248262","4418_299908","Pisa C.Le","18606","0","3165813029"
"1011259294","4418_248262","4418_299909","Pisa C.Le","18594","0","3165813029"
"1015552457","4418_248213","4418_299558","Firenze Smn","18948","1","1859592114"
"1015552457","4418_248213","4418_299559","Firenze Smn","18940","1","1737390943"
"1015552457","4418_248196","4418_299560","Borgo S.L.","18957","0","1054027664"
"1015552457","4418_248196","4418_299561","Borgo S.L.","18951","0","1577274457"
"1015552457","4418_248196","4418_299562","Borgo S.L.","18941","0","1577274457"
"1015552457","4418_248196","4418_299563","Firenze Smn","18932","1","2180451631"
"1015552457","4418_248196","4418_299564","Firenze Smn","18942","1","2652514398"
"1015552457","4418_248196","4418_299565","Firenze Smn","18938","1","1737390943"
"1015552457","4418_248196","4418_299566","Borgo S.L.","18955","0","1190152117"
"1015552457","4418_248196","4418_299567","Firenze Smn","18952","1","1859592114"
"1015552457","4418_248196","4418_299568","Firenze Smn","18936","1","3557753338"
"1015552457","4418_248196","4418_299569","Borgo S.L.","18939","0","1577274457"
"1015552457","4418_248196","4418_299570","Borgo S.L.","18963","0","1577274457"
"1015552457","4418_248196","4418_299571","Firenze Smn","18956","1","1859592114"
"1015552457","4418_248196","4418_299572","Pontassieve","18947","0","686007482"
"1015552457","4418_248196","4418_299573","Borgo S.L.","18967","0","1577274457"
"1015552457","4418_248196","4418_299574","Firenze Smn","18972","1","1859592114"
"1015552457","4418_248196","4418_299575","Pontassieve","18954","1","639647078"
"1015552457","4418_248196","4418_299576","Firenze Smn","18966","1","1859592114"
"1015552457","4418_248196","4418_299577","Borgo S.L.","18981","0","1577274457"
"1015552457","4418_248196","4418_299578","Firenze Smn","18946","1","1859592114"
"1015552457","4418_248196","4418_299579","Borgo S.L.","18969","0","1577274457"
"1015552457","4418_248196","4418_299580","Borgo S.L.","18975","0","1577274457"
"1015552457","4418_248196","4418_299581","Borgo S.L.","18945","0","1577274457"
"1015552457","4418_248196","4418_299582","Pontassieve","18931","0","1636874666"
"1015552457","4418_248196","4418_299583","Borgo S.L.","18929","0","1054027664"
"1015552457","4418_248196","4418_299584","Borgo S.L.","18959","0","1577274457"
"1015552457","4418_248196","4418_299585","Firenze Smn","18964","1","1859592114"
"1015552457","4418_248214","4418_299589","Borgo S.L.","06069","0","1184068160"
"1015552457","4418_248215","4418_299590","Firenze Smn","06074","1","245169965"
"1015552457","4418_248210","4418_299591","Rimini","06087","0","1015552457"
"1015552457","4418_248203","4418_299594","Firenze Smn","94558","1","1859592114"
"1015552457","4418_248203","4418_299595","Borgo S.L.","18927","0","1577274457"
"1015552457","4418_248203","4418_299596","Borgo S.L.","18961","0","1577274457"
"1015552457","4418_248203","4418_299597","Borgo S.L.","18973","0","1577274457"
"1015552457","4418_248203","4418_299598","Borgo S.L.","94573","0","1577274457"
"1015552457","4418_248203","4418_299599","Firenze Smn","18970","1","1859592114"
"1015552457","4418_248203","4418_299600","Borgo S.L.","18925","0","1577274457"
"1015552457","4418_248203","4418_299601","Borgo S.L.","18953","0","1577274457"
"1015552457","4418_248203","4418_299602","Borgo S.L.","18949","0","1577274457"
"1015552457","4418_248203","4418_299603","Firenze Smn","94560","1","1859592114"
"1015552457","4418_248203","4418_299604","Borgo S.L.","18965","0","1577274457"
"1015552457","4418_248203","4418_299605","Borgo S.L.","18977","0","1577274457"
"1015552457","4418_248203","4418_299606","Firenze Smn","18950","1","1859592114"
"1015552457","4418_248203","4418_299607","Firenze Smn","19000","1","1859592114"
"1015552457","4418_248204","4418_299609","Firenze Smn","18980","1","453591476"
"1015552457","4418_248204","4418_299610","Borgo S.L.","18933","0","1973557223"
"1015552457","4418_248206","4418_299614","Firenze Smn","18998","1","1859592114"
"1015552457","4418_248206","4418_299615","Borgo S.L.","94577","0","1577274457"
"1015552457","4418_248206","4418_299616","Firenze Smn","18960","1","245169965"
"1015552457","4418_248217","4418_299623","Firenze Smn","18978","1","1859592114"
"1015552457","4418_248217","4418_299624","Firenze Smn","18976","1","1859592114"
